image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
5,1,0,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.834399938583374,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,2,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.623607873916626,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,3,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.181560277938843,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,4,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.206401824951172,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,5,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8110888004302979,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,6,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.43013858795166,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,7,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1531.2505986690521,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,8,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.353545904159546,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,9,0,0,10,0.8,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8392157554626465,initial_label_local_verify_time,1562.571694,1562.571694,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_01_ub_0p8_timeouts_720000/000_all_labels_eran_run.log
5,1,0,0,0,10,0.8,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8268795013427734,initial_label_local_verify_time,42.626402,3286.461591,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260411/20260411_152600_run_02_ub_0p8_timeouts_10_720000/000_all_labels_eran_run.log
