image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,skip_singleton_bounds,enable_split_bit_branch_priority,split_bit_branch_priority,split_indices,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
2,1,3,0,0,10,0.75,720000.0,True,False,0.5,True,False,1000,"[205, 233, 232, 204, 203, 231, 230, 177, 229, 202, 176, 201, 228, 200, 227, 226, 199, 256, 198, 257, 225, 254, 170, 197, 171, 169, 175, 261, 260, 258]",single_label_rerun,4,3,2,6,CUTOFF,verified,False,False,38.535989,rerun_attempt_runtime,38.535989,7122.556837,Verified,7,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_03_ub_0p75_timeouts_10_10_720000/004_adv_label_3_eran_run.log
2,1,7,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[232, 233, 231, 230, 205, 203, 261, 229, 204, 202, 258, 201, 257, 200, 228, 226, 227, 198, 256, 199, 225, 260, 176, 197, 170, 169, 259, 253, 254, 255]",single_label_rerun,5,2,1,9,TIME_LIMIT,timeout,True,False,25.745605,rerun_attempt_runtime,25.745605,7122.556837,Verified,7,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_03_ub_0p75_timeouts_10_10_720000/005_adv_label_7_eran_run.log
2,1,7,0,0,10,0.75,720000.0,True,False,0.5,True,False,1000,"[232, 233, 231, 230, 205, 203, 261, 229, 204, 202, 258, 201, 257, 200, 228, 226, 227, 198, 256, 199, 225, 260, 176, 197, 170, 169, 259, 253, 254, 255]",single_label_rerun,6,3,2,6,CUTOFF,verified,False,False,3696.254142,rerun_attempt_runtime,3696.254142,7122.556837,Verified,7,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_03_ub_0p75_timeouts_10_10_720000/006_adv_label_7_eran_run.log
2,1,0,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,1.623223066329956,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,3,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,4,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,5.466245889663696,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,5,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.2072110176086426,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,6,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.3788607120513916,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,7,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,8,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,8.452553987503052,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,9,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,[],initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.3908331394195557,initial_label_local_verify_time,74.872842,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[233, 230, 229, 261, 232, 231, 202, 201, 228, 203, 200, 205, 227, 199, 257, 256, 120, 121, 226, 258, 198, 225, 260, 93, 119, 197, 254, 172, 204, 171]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,25.467759,rerun_attempt_runtime,25.467759,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log
2,1,2,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[233, 230, 229, 261, 232, 231, 202, 201, 228, 203, 200, 205, 227, 199, 257, 256, 120, 121, 226, 258, 198, 225, 260, 93, 119, 197, 254, 172, 204, 171]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,25.408353,rerun_attempt_runtime,25.408353,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log
2,1,2,0,0,10,0.75,720000.0,True,False,0.5,True,False,1000,"[233, 230, 229, 261, 232, 231, 202, 201, 228, 203, 200, 205, 227, 199, 257, 256, 120, 121, 226, 258, 198, 225, 260, 93, 119, 197, 254, 172, 204, 171]",single_label_rerun,3,4,3,11,INTERRUPTED,verified,False,False,5650.74155,rerun_attempt_runtime,5650.74155,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log
2,1,3,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[205, 233, 232, 204, 203, 231, 230, 177, 229, 202, 176, 201, 228, 200, 227, 226, 199, 256, 198, 257, 225, 254, 170, 197, 171, 169, 175, 261, 260, 258]",single_label_rerun,4,2,1,9,TIME_LIMIT,timeout,True,False,25.344702,rerun_attempt_runtime,25.344702,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/004_adv_label_3_eran_run.log
2,1,3,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[205, 233, 232, 204, 203, 231, 230, 177, 229, 202, 176, 201, 228, 200, 227, 226, 199, 256, 198, 257, 225, 254, 170, 197, 171, 169, 175, 261, 260, 258]",single_label_rerun,5,3,2,9,TIME_LIMIT,timeout,True,False,26.623605,rerun_attempt_runtime,26.623605,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/005_adv_label_3_eran_run.log
2,1,3,0,0,10,0.75,720000.0,True,False,0.5,True,False,1000,"[205, 233, 232, 204, 203, 231, 230, 177, 229, 202, 176, 201, 228, 200, 227, 226, 199, 256, 198, 257, 225, 254, 170, 197, 171, 169, 175, 261, 260, 258]",single_label_rerun,6,4,3,6,CUTOFF,verified,False,False,41.155522,rerun_attempt_runtime,41.155522,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/006_adv_label_3_eran_run.log
2,1,7,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[232, 233, 231, 230, 205, 203, 261, 229, 204, 202, 258, 201, 257, 200, 228, 226, 227, 198, 256, 199, 225, 260, 176, 197, 170, 169, 259, 253, 254, 255]",single_label_rerun,7,2,1,9,TIME_LIMIT,timeout,True,False,25.793747,rerun_attempt_runtime,25.793747,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/007_adv_label_7_eran_run.log
2,1,7,0,0,10,0.75,10.0,True,False,0.5,True,False,1000,"[232, 233, 231, 230, 205, 203, 261, 229, 204, 202, 258, 201, 257, 200, 228, 226, 227, 198, 256, 199, 225, 260, 176, 197, 170, 169, 259, 253, 254, 255]",single_label_rerun,8,3,2,9,TIME_LIMIT,timeout,True,False,24.581285,rerun_attempt_runtime,24.581285,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/008_adv_label_7_eran_run.log
2,1,7,0,0,10,0.75,720000.0,True,False,0.5,True,False,1000,"[232, 233, 231, 230, 205, 203, 261, 229, 204, 202, 258, 201, 257, 200, 228, 226, 227, 198, 256, 199, 225, 260, 176, 197, 170, 169, 259, 253, 254, 255]",single_label_rerun,9,4,3,6,CUTOFF,verified,False,False,4852.332522,rerun_attempt_runtime,4852.332522,10772.321887,Verified,10,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260508/20260508_070917_run_04_ub_0p75_timeouts_10_10_10_720000/009_adv_label_7_eran_run.log
