image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
12,9,0,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,7.224146842956543,initial_label_local_verify_time,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,1,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.584491729736328,initial_label_local_verify_time,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,2,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.18562388420105,initial_label_local_verify_time,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,3,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,4,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,5,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,5.361238241195679,initial_label_local_verify_time,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,6,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,6.019919395446777,initial_label_local_verify_time,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,7,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,8,0,0,10,1.0,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,92.945372,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/000_all_labels_eran_run.log
12,9,3,0,0,10,1.0,10.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,28.046318,rerun_attempt_runtime,28.046318,546.294071,MaxDepthTimeout,17,4,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260424/20260424_131246_run_01_ub_1_timeouts_10_10_10_10/001_adv_label_3_eran_run.log
