image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
7,9,0,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5297102928161621,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,1,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5359001159667969,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,2,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,103.5451033115387,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,3,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,821.9270677566528,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,4,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8867766857147217,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,5,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.7947745323181152,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,6,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.9046463966369629,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,7,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2.1613709926605225,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,8,0,0,9,0.75,720000.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8995122909545898,initial_label_local_verify_time,942.694809,942.694809,Verified,1,0,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_01_ub_0p75_timeouts_720000/000_all_labels_eran_run.log
7,9,0,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5227570533752441,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,1,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5459866523742676,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,2,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,3,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,4,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8752615451812744,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,5,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8271763324737549,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,6,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5272290706634521,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,7,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2.11716628074646,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,8,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.859809398651123,initial_label_local_verify_time,38.642766,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/000_all_labels_eran_run.log
7,9,2,0,0,9,0.75,720000.0,True,False,0.5,single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,138.542104,rerun_attempt_runtime,138.542104,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/001_adv_label_2_eran_run.log
7,9,3,0,0,9,0.75,720000.0,True,False,0.5,single_label_rerun,2,2,1,11,INTERRUPTED,verified,False,False,694.632958,rerun_attempt_runtime,694.632958,871.817828,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_02_ub_0p75_timeouts_10_720000/002_adv_label_3_eran_run.log
7,9,0,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5321922302246094,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,1,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5090315341949463,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,2,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,3,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,4,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8522655963897705,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,5,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,1.8313610553741455,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,6,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.5199403762817383,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,7,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2.1567559242248535,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,8,0,0,9,0.75,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,2.0234317779541016,initial_label_local_verify_time,38.775314,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/000_all_labels_eran_run.log
7,9,2,0,0,9,0.75,10.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,18.706911,rerun_attempt_runtime,18.706911,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/001_adv_label_2_eran_run.log
7,9,2,0,0,9,0.75,720000.0,True,False,0.5,single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,121.75482,rerun_attempt_runtime,121.75482,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/002_adv_label_2_eran_run.log
7,9,3,0,0,9,0.75,10.0,True,False,0.5,single_label_rerun,3,2,1,9,TIME_LIMIT,timeout,True,False,18.082035,rerun_attempt_runtime,18.082035,1007.385371,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260412/20260412_184632_run_03_ub_0p75_timeouts_10_10_720000/003_adv_label_3_eran_run.log
