parameter,level,count,median,mean,min,max
optimizer_presolved_columns,2046,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
optimizer_presolved_rows,52120,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
optimizer_presolved_variable_types_binary,616,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
optimizer_presolved_variable_types_continuous,1430,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
optimizer_presolved_variable_types_integer,616,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
variable_types_binary,663,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
variable_types_binary_presolved,616,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
variable_types_continuous_presolved,1430,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
variable_types_integer,663,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
variable_types_integer_presolved,616,2,0.7158923166432396,0.7158923166432396,0.6170821339560923,0.8147024993303869
extra_simplex_iterations_dual_to_original,54,2,0.7174578295373835,0.7174578295373835,0.45126214500731127,0.9836535140674557
cutting_planes_clique,24.0,1,0.7208614166220593,0.7208614166220593,0.7208614166220593,0.7208614166220593
cutting_planes_cover,78.0,1,0.7208614166220593,0.7208614166220593,0.7208614166220593,0.7208614166220593
extra_simplex_iterations_dual_to_original,28,1,0.7208614166220593,0.7208614166220593,0.7208614166220593,0.7208614166220593
variable_types_binary,475,5,0.7208614166220593,0.7276842092854524,0.4016398907108913,1.0181156100575868
variable_types_integer,475,5,0.7208614166220593,0.7276842092854524,0.4016398907108913,1.0181156100575868
variable_types_continuous,8172,6,0.736557308082578,0.7909446218209232,0.4950158632328357,1.293952592301525
split_selection_mode,max,30,0.73830581748865,0.8449227554593454,0.5409050844325098,1.8646936582223586
extra_simplex_iterations_after_uncrush,9882,1,0.7455029456622723,0.7455029456622723,0.7455029456622723,0.7455029456622723
extra_simplex_iterations_dual_to_original,80,1,0.7455029456622723,0.7455029456622723,0.7455029456622723,0.7455029456622723
cutting_planes_gomory,2.0,9,0.7455029456622723,0.849492648475912,0.47855247522674044,1.4715541487728179
matrix_coefficient_range_presolved,"[ 9.78159e-10, 35.1672 ]",21,0.7455029456622723,0.8602308688359118,0.45126214500731127,1.5424418038873573
extra_simplex_iterations_after_uncrush,2540,1,0.7459478122725794,0.7459478122725794,0.7459478122725794,0.7459478122725794
extra_simplex_iterations_dual_to_original,59,1,0.7459478122725794,0.7459478122725794,0.7459478122725794,0.7459478122725794
linear_constraint_matrix_constrs,125257,3,0.7459478122725794,0.7880101277100794,0.6735492587644696,0.9445333120931896
optimizer_presolved_variable_types_binary,644,3,0.7459478122725794,0.7880101277100794,0.6735492587644696,0.9445333120931896
optimizer_presolved_variable_types_integer,644,3,0.7459478122725794,0.7880101277100794,0.6735492587644696,0.9445333120931896
variable_types_binary_presolved,644,3,0.7459478122725794,0.7880101277100794,0.6735492587644696,0.9445333120931896
variable_types_integer_presolved,644,3,0.7459478122725794,0.7880101277100794,0.6735492587644696,0.9445333120931896
extra_simplex_iterations_dual_to_original,34,2,0.7472996954740262,0.7472996954740262,0.6252550700873188,0.8693443208607335
general_constraints,580,22,0.7506265820087565,0.8716300336305064,0.45126214500731127,1.5424418038873573
matrix_coefficient_range,"[ 1.01469e-13, 35.1672 ]",22,0.7506265820087565,0.8716300336305064,0.45126214500731127,1.5424418038873573
rhs_coefficient_range,"[ 1.67848e-38, 22.292 ]",22,0.7506265820087565,0.8716300336305064,0.45126214500731127,1.5424418038873573
variable_bound_range,"[ 3.90274e-09, 35.1672 ]",22,0.7506265820087565,0.8716300336305064,0.45126214500731127,1.5424418038873573
variable_bound_range_presolved,"[ 6.33653e-07, 35.1672 ]",22,0.7506265820087565,0.8716300336305064,0.45126214500731127,1.5424418038873573
extra_simplex_iterations_after_uncrush,56,2,0.7525725283257698,0.7525725283257698,0.5606117445583502,0.9445333120931896
linear_constraint_matrix_constrs_presolved,54705,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
linear_constraint_matrix_nzs,725437,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
linear_constraint_matrix_vars,8902,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
linear_constraint_matrix_vars_presolved,2098,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
optimizer_presolve_removed_rows,74058,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
optimizer_presolved_columns,2098,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
optimizer_presolved_rows,54705,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
optimizer_presolved_variable_types_continuous,1477,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
variable_types_binary,660,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
variable_types_continuous_presolved,1477,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
variable_types_integer,660,1,0.7557502183552407,0.7557502183552407,0.7557502183552407,0.7557502183552407
cutting_planes_projected_implied_bound,1.0,11,0.7557502183552407,0.8992263478149549,0.4663401145723885,1.4715541487728179
linear_constraint_matrix_constrs,128763,5,0.7557502183552407,0.9490812773110371,0.4950158632328357,1.5227300298009452
optimizer_presolved_variable_types_binary,621,5,0.7557502183552407,0.9490812773110371,0.4950158632328357,1.5227300298009452
optimizer_presolved_variable_types_integer,621,5,0.7557502183552407,0.9490812773110371,0.4950158632328357,1.5227300298009452
variable_types_binary_presolved,621,5,0.7557502183552407,0.9490812773110371,0.4950158632328357,1.5227300298009452
variable_types_integer_presolved,621,5,0.7557502183552407,0.9490812773110371,0.4950158632328357,1.5227300298009452
extra_simplex_iterations_dual_to_original,37,2,0.7563261925139397,0.7563261925139397,0.4016398907108913,1.1110124943169881
cutting_planes_clique,19.0,2,0.7615313760573221,0.7615313760573221,0.6602242455480435,0.8628385065666009
cutting_planes_clique,8.0,2,0.7743639278613721,0.7743639278613721,0.6115354712443694,0.9371923844783748
linear_constraint_matrix_constrs_presolved,54649,2,0.7774337377232067,0.7774337377232067,0.7455029456622723,0.8093645297841411
optimizer_presolve_removed_rows,74084,2,0.7774337377232067,0.7774337377232067,0.7455029456622723,0.8093645297841411
optimizer_presolved_rows,54649,2,0.7774337377232067,0.7774337377232067,0.7455029456622723,0.8093645297841411
cutting_planes_clique,1.0,16,0.7803251558014832,1.0059704441535844,0.5492816320456194,2.3429336250343424
cutting_planes_clique,3.0,6,0.7879931255416075,0.8117445615226115,0.5430580878534023,1.1726956755831148
variable_types_continuous,8132,8,0.8041707261144366,0.7965220115797675,0.4663401145723885,1.0796120885290554
variable_types_continuous,8122,4,0.8054271008267937,0.8406538676110961,0.5671582617837135,1.1846030070070834
cutting_planes_network,1.0,2,0.8074729320252256,0.8074729320252256,0.6136691613168218,1.0012767027336296
linear_constraint_matrix_nzs,725077,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
linear_constraint_matrix_vars,8792,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
linear_constraint_matrix_vars_presolved,1988,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
optimizer_presolved_columns,1988,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
optimizer_presolved_variable_types_continuous,1397,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
variable_types_continuous_presolved,1397,1,0.8093645297841411,0.8093645297841411,0.8093645297841411,0.8093645297841411
variable_types_continuous,8112,4,0.8101817302719354,0.8312272534719775,0.45126214500731127,1.2532834083367277
linear_constraint_matrix_constrs,128723,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
linear_constraint_matrix_vars,8742,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
optimizer_presolved_variable_types_binary,581,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
optimizer_presolved_variable_types_integer,581,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
variable_types_binary_presolved,581,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
variable_types_integer_presolved,581,4,0.8111302922871597,0.8405286304852869,0.5671582617837135,1.1726956755831148
extra_simplex_iterations_dual_to_original,33,3,0.8147024993303869,0.7889211580209569,0.5507842719988539,1.0012767027336296
extra_simplex_iterations_after_uncrush,41,1,0.8147024993303869,0.8147024993303869,0.8147024993303869,0.8147024993303869
linear_constraint_matrix_constrs,125227,5,0.8147024993303869,0.8486392582718636,0.6170821339560923,1.293952592301525
cutting_planes_cover,8.0,3,0.8147024993303869,0.8938217373342052,0.7557502183552407,1.1110124943169881
extra_simplex_iterations_dual_to_original,45,4,0.8158923856872042,0.8752995563505122,0.6115354712443694,1.2578779827832711
mip_final_status,6,62,0.8186258942864004,0.9016332803833972,0.4016398907108913,2.5605216761286544
extra_simplex_iterations_after_uncrush,18,3,0.8225492892424141,0.788535792365272,0.5430580878534023,1.0
linear_constraint_matrix_constrs_presolved,31462,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
linear_constraint_matrix_nzs,553025,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
linear_constraint_matrix_vars_presolved,1531,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
optimizer_presolve_removed_columns,7027,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
optimizer_presolve_removed_rows,45108,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
optimizer_presolved_columns,1531,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
optimizer_presolved_rows,31462,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
variable_types_continuous,8103,3,0.8225492892424141,0.8108463837993515,0.6263363480881847,0.9836535140674557
linear_constraint_matrix_vars,8855,4,0.8423089986197936,0.8989131808743012,0.6170821339560923,1.293952592301525
variable_types_continuous,8139,2,0.852615526307224,0.852615526307224,0.4843668486537817,1.2208642039606663
cutting_planes_cover,33.0,2,0.8627540457197966,0.8627540457197966,0.5409050844325098,1.1846030070070834
extra_simplex_iterations_after_uncrush,4206,1,0.8628385065666009,0.8628385065666009,0.8628385065666009,0.8628385065666009
cutting_planes_network,,63,0.8628385065666009,0.9741155579792229,0.4016398907108913,4.104690328742858
linear_constraint_matrix_constrs,128743,2,0.8681337822021535,0.8681337822021535,0.6252550700873188,1.1110124943169881
linear_constraint_matrix_vars,8802,2,0.8681337822021535,0.8681337822021535,0.6252550700873188,1.1110124943169881
extra_simplex_iterations_after_uncrush,65,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
linear_constraint_matrix_constrs_presolved,31553,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
linear_constraint_matrix_nzs,553322,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
optimizer_presolve_removed_rows,45057,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
optimizer_presolved_rows,31553,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
optimizer_presolved_variable_types_continuous,1158,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
variable_types_binary,520,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
variable_types_continuous_presolved,1158,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
variable_types_integer,520,1,0.8693443208607335,0.8693443208607335,0.8693443208607335,0.8693443208607335
variable_types_continuous,8162,3,0.8693443208607335,0.8843618735000679,0.6727288053224821,1.1110124943169881
cutting_planes_strongcg,,59,0.8693443208607335,0.9103531614662824,0.45126214500731127,2.5605216761286544
optimizer_presolved_variable_types_continuous,1348,3,0.8699154979092004,0.9160305505674389,0.5842235614915912,1.293952592301525
variable_types_continuous_presolved,1348,3,0.8699154979092004,0.9160305505674389,0.5842235614915912,1.293952592301525
optimizer_presolved_variable_types_binary,614,3,0.8699154979092004,0.9371372193576132,0.6475435678621138,1.293952592301525
optimizer_presolved_variable_types_integer,614,3,0.8699154979092004,0.9371372193576132,0.6475435678621138,1.293952592301525
variable_types_binary_presolved,614,3,0.8699154979092004,0.9371372193576132,0.6475435678621138,1.293952592301525
variable_types_integer_presolved,614,3,0.8699154979092004,0.9371372193576132,0.6475435678621138,1.293952592301525
cutting_planes_projected_implied_bound,,51,0.8699154979092004,1.0211635494083076,0.4016398907108913,4.104690328742858
cutting_planes_learned,1.0,30,0.873278457131258,0.9944195521237394,0.4016398907108913,2.5605216761286544
cutting_planes_cover,5.0,2,0.8753017413969999,0.8753017413969999,0.6727288053224821,1.0778746774715178
extra_simplex_iterations_dual_to_original,35,4,0.8880094430978435,0.9620076370105629,0.5492816320456194,1.5227300298009452
linear_constraint_matrix_constrs,76570,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
linear_constraint_matrix_vars,8558,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
optimizer_presolved_variable_types_binary,433,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
optimizer_presolved_variable_types_integer,433,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
variable_types_binary_presolved,433,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
variable_types_integer_presolved,433,6,0.9031014016549349,1.220613913118594,0.6088455175591283,2.5605216761286544
top_k,30,30,0.9035539411937876,0.9184508082908835,0.4663401145723885,1.5424418038873573
rhs_coefficient_range_presolved,"[ 4.89465e-08, 20.4907 ]",2,0.9036859093298952,0.9036859093298952,0.8628385065666009,0.9445333120931896
cutting_planes_learned,,38,0.9072244050011951,0.9167134216120862,0.45126214500731127,1.8646936582223586
variable_types_continuous,8312,4,0.9177139130552985,0.9951328084119712,0.6735492587644696,1.4715541487728179
extra_simplex_iterations_dual_to_original,55,2,0.9220856653702374,0.9220856653702374,0.6714756551573599,1.1726956755831148
extra_simplex_iterations_after_uncrush,58,2,0.9334762848267748,0.9334762848267748,0.6136691613168218,1.2532834083367277
linear_constraint_matrix_vars,8682,2,0.9346721604303667,0.9346721604303667,0.8693443208607335,1.0
cutting_planes_cover,28.0,3,0.9371923844783748,0.8495759519075814,0.6115354712443694,1.0
linear_constraint_matrix_vars_presolved,1541,3,0.9371923844783748,0.8920564703860071,0.7208614166220593,1.0181156100575868
optimizer_presolve_removed_columns,7047,3,0.9371923844783748,0.8920564703860071,0.7208614166220593,1.0181156100575868
optimizer_presolved_columns,1541,3,0.9371923844783748,0.8920564703860071,0.7208614166220593,1.0181156100575868
extra_simplex_iterations_dual_to_original,32,3,0.9371923844783748,0.9616608532863644,0.8699154979092004,1.0778746774715178
linear_constraint_matrix_nzs,553075,5,0.9371923844783748,1.001358412468575,0.6088455175591283,1.7217771336257264
variable_types_continuous,8113,5,0.9371923844783748,1.001358412468575,0.6088455175591283,1.7217771336257264
variable_types_binary,613,3,0.9393785464962274,0.929243879961442,0.663750086381015,1.1846030070070834
variable_types_integer,613,3,0.9393785464962274,0.929243879961442,0.663750086381015,1.1846030070070834
linear_constraint_matrix_constrs_presolved,52003,1,0.9393785464962274,0.9393785464962274,0.9393785464962274,0.9393785464962274
optimizer_presolve_removed_rows,73184,1,0.9393785464962274,0.9393785464962274,0.9393785464962274,0.9393785464962274
optimizer_presolved_rows,52003,1,0.9393785464962274,0.9393785464962274,0.9393785464962274,0.9393785464962274
extra_simplex_iterations_dual_to_original,52,3,0.9393785464962274,1.8704090456742666,0.5671582617837135,4.104690328742858
variable_types_continuous,8150,2,0.941566526435295,0.941566526435295,0.6252550700873188,1.2578779827832711
general_constraints,573,22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
matrix_coefficient_range,"[ 1.01469e-13, 32.4054 ]",22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
matrix_coefficient_range_presolved,"[ 9.78159e-10, 32.4054 ]",22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
rhs_coefficient_range,"[ 1.67848e-38, 20.5211 ]",22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
variable_bound_range,"[ 3.0394e-09, 32.4054 ]",22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
variable_bound_range_presolved,"[ 5.79089e-07, 32.4054 ]",22,0.9419559292947085,0.9329562695523438,0.5842235614915912,1.293952592301525
linear_constraint_matrix_nzs,710880,4,0.942744103708915,0.8873309643596191,0.5842235614915912,1.0796120885290554
variable_types_binary,633,4,0.942744103708915,0.9094572753173419,0.6727288053224821,1.0796120885290554
variable_types_integer,633,4,0.942744103708915,0.9094572753173419,0.6727288053224821,1.0796120885290554
general_constraints,415,28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
matrix_coefficient_range,"[ 1.01469e-13, 35.346 ]",28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
matrix_coefficient_range_presolved,"[ 2.0619e-08, 171.383 ]",28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
rhs_coefficient_range,"[ 1.67848e-38, 23.028 ]",28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
rhs_coefficient_range_presolved,"[ 9.68222e-08, 1087.35 ]",28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
variable_bound_range,"[ 2.98161e-08, 35.346 ]",28,0.943732001079371,1.1215704279780603,0.4016398907108913,4.104690328742858
extra_simplex_iterations_after_uncrush,50,2,0.9444883091565983,0.9444883091565983,0.8093645297841411,1.0796120885290554
cutting_planes_cover,10.0,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
linear_constraint_matrix_constrs_presolved,52167,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
linear_constraint_matrix_nzs,711363,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
linear_constraint_matrix_vars,8951,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
linear_constraint_matrix_vars_presolved,2072,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
optimizer_presolve_removed_columns,6879,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
optimizer_presolve_removed_rows,73090,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
optimizer_presolved_columns,2072,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
optimizer_presolved_rows,52167,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
optimizer_presolved_variable_types_continuous,1428,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
variable_types_binary,723,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
variable_types_continuous_presolved,1428,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
variable_types_integer,723,1,0.9445333120931896,0.9445333120931896,0.9445333120931896,0.9445333120931896
cutting_planes_clique,7.0,7,0.9445333120931896,0.9772163742435643,0.8225492892424141,1.2532834083367277
cutting_planes_gomory,,47,0.9502716176803672,0.9383593456895915,0.4016398907108913,2.5605216761286544
cutting_planes_cover,37.0,1,0.9502716176803672,0.9502716176803672,0.9502716176803672,0.9502716176803672
extra_simplex_iterations_after_uncrush,14,1,0.9502716176803672,0.9502716176803672,0.9502716176803672,0.9502716176803672
extra_simplex_iterations_dual_to_original,18,1,0.9502716176803672,0.9502716176803672,0.9502716176803672,0.9502716176803672
cutting_planes_clique,5.0,5,0.9502716176803672,0.9953889452547535,0.4950158632328357,1.4251053302277787
extra_simplex_iterations_after_uncrush,64,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
linear_constraint_matrix_constrs_presolved,54637,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
linear_constraint_matrix_vars_presolved,1938,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
optimizer_presolved_columns,1938,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
optimizer_presolved_rows,54637,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
variable_types_binary,610,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
variable_types_integer,610,1,0.9507849294169595,0.9507849294169595,0.9507849294169595,0.9507849294169595
cutting_planes_network,2.0,3,0.9507849294169595,0.989510274150247,0.4950158632328357,1.5227300298009452
linear_constraint_matrix_constrs,125207,2,0.9653033940528766,0.9653033940528766,0.6727288053224821,1.2578779827832711
linear_constraint_matrix_vars,8795,2,0.9653033940528766,0.9653033940528766,0.6727288053224821,1.2578779827832711
optimizer_presolved_variable_types_continuous,1098,10,0.9669625658739114,1.2588775839207078,0.6263363480881847,4.104690328742858
variable_types_continuous_presolved,1098,10,0.9669625658739114,1.2588775839207078,0.6263363480881847,4.104690328742858
cutting_planes_projected_implied_bound,2.0,8,0.9685961922391875,0.940506243183069,0.45126214500731127,1.5424418038873573
linear_constraint_matrix_vars,8588,4,0.9776539972679807,0.9385110221573847,0.7208614166220593,1.0778746774715178
extra_simplex_iterations_dual_to_original,40,4,0.9835915064722094,0.9267548367553793,0.6602242455480435,1.0796120885290554
cutting_planes_projected_implied_bound,3.0,1,0.9836535140674557,0.9836535140674557,0.9836535140674557,0.9836535140674557
split_selection_mode,min,15,0.9836535140674557,1.222100650647131,0.4016398907108913,4.104690328742858
variable_types_binary,455,5,0.9836535140674557,1.328033286930951,0.6263363480881847,2.3429336250343424
variable_types_integer,455,5,0.9836535140674557,1.328033286930951,0.6263363480881847,2.3429336250343424
linear_constraint_matrix_vars,8862,4,0.9859551375830817,0.9974140420499862,0.4950158632328357,1.5227300298009452
extra_simplex_iterations_after_uncrush,48,2,0.9904639961130943,0.9904639961130943,0.8699154979092004,1.1110124943169881
variable_bound_range_presolved,"[ 6.17312e-05, 35.346 ]",10,0.9924651084005427,1.0888800021052338,0.6263363480881847,2.5605216761286544
extra_simplex_iterations_dual_to_original,41,7,1.0,0.9295932616013423,0.5430580878534023,1.3582411138493415
cutting_planes_cover,4.0,3,1.0,0.9865376395721537,0.9507849294169595,1.0088279892995016
cutting_planes_learned,3.0,1,1.0,1.0,1.0,1.0
extra_simplex_iterations_after_uncrush,5343,1,1.0,1.0,1.0,1.0
extra_simplex_iterations_dual_to_original,23,1,1.0,1.0,1.0,1.0
extra_simplex_iterations_dual_to_original,58,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs,76550,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs,125167,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs,128703,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs_presolved,31422,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs_presolved,51964,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_constrs_presolved,54589,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_nzs,552925,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_nzs,710730,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_nzs,724717,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_vars,8498,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_vars,8675,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_vars_presolved,1511,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_vars_presolved,1862,1,1.0,1.0,1.0,1.0
linear_constraint_matrix_vars_presolved,1878,1,1.0,1.0,1.0,1.0
optimizer_presolve_removed_rows,45128,1,1.0,1.0,1.0,1.0
optimizer_presolve_removed_rows,73203,1,1.0,1.0,1.0,1.0
optimizer_presolve_removed_rows,74114,1,1.0,1.0,1.0,1.0
optimizer_presolved_columns,1511,1,1.0,1.0,1.0,1.0
optimizer_presolved_columns,1862,1,1.0,1.0,1.0,1.0
optimizer_presolved_columns,1878,1,1.0,1.0,1.0,1.0
optimizer_presolved_rows,31422,1,1.0,1.0,1.0,1.0
optimizer_presolved_rows,51964,1,1.0,1.0,1.0,1.0
optimizer_presolved_rows,54589,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_binary,413,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_binary,554,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_binary,561,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_integer,413,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_integer,554,1,1.0,1.0,1.0,1.0
optimizer_presolved_variable_types_integer,561,1,1.0,1.0,1.0,1.0
variable_types_binary,415,1,1.0,1.0,1.0,1.0
variable_types_binary,573,1,1.0,1.0,1.0,1.0
variable_types_binary,580,1,1.0,1.0,1.0,1.0
variable_types_binary_presolved,413,1,1.0,1.0,1.0,1.0
variable_types_binary_presolved,554,1,1.0,1.0,1.0,1.0
variable_types_binary_presolved,561,1,1.0,1.0,1.0,1.0
variable_types_continuous,8083,1,1.0,1.0,1.0,1.0
variable_types_continuous,8102,2,1.0,1.0,1.0,1.0
variable_types_integer,415,1,1.0,1.0,1.0,1.0
variable_types_integer,573,1,1.0,1.0,1.0,1.0
variable_types_integer,580,1,1.0,1.0,1.0,1.0
variable_types_integer_presolved,413,1,1.0,1.0,1.0,1.0
variable_types_integer_presolved,554,1,1.0,1.0,1.0,1.0
variable_types_integer_presolved,561,1,1.0,1.0,1.0,1.0
cutting_planes_strongcg,1.0,11,1.0,1.4946918149261803,0.5492816320456194,4.104690328742858
cutting_planes_cover,27.0,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
extra_simplex_iterations_after_uncrush,38,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
linear_constraint_matrix_constrs_presolved,31510,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
linear_constraint_matrix_nzs,553165,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
linear_constraint_matrix_vars_presolved,1583,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
optimizer_presolve_removed_columns,7035,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
optimizer_presolve_removed_rows,45080,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
optimizer_presolved_columns,1583,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
optimizer_presolved_rows,31510,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
optimizer_presolved_variable_types_continuous,1130,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
variable_types_binary,487,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
variable_types_continuous,8131,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
variable_types_continuous_presolved,1130,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
variable_types_integer,487,1,1.0012767027336296,1.0012767027336296,1.0012767027336296,1.0012767027336296
split_selection_mode,random,27,1.0012767027336296,1.0157658603674466,0.45126214500731127,2.5605216761286544
optimizer_presolve_removed_columns,7051,2,1.0048813615115977,1.0048813615115977,0.8693443208607335,1.1404184021624617
extra_simplex_iterations_after_uncrush,29,3,1.0088279892995016,1.0234520602794916,0.9836535140674557,1.0778746774715178
