image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path
2,1,0,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8393921852111816,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,3,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.5344104766845703,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,4,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.362300395965576,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,5,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.310447931289673,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,6,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.398526906967163,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,7,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,8,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.14776349067688,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,9,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.150313377380371,initial_label_local_verify_time,56.430443,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.7,72000.0,True,False,0.5,single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,281.629893,rerun_attempt_runtime,281.629893,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/001_adv_label_2_eran_run.log
2,1,7,0,0,10,0.7,72000.0,True,False,0.5,single_label_rerun,2,2,1,6,CUTOFF,verified,False,False,1611.329009,rerun_attempt_runtime,1611.329009,1949.389345,Verified,3,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_01_ub_0p7_timeouts_10_72000/002_adv_label_7_eran_run.log
2,1,0,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,11,INTERRUPTED,verified,False,False,0.8218715190887451,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,3,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.29364013671875,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,4,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.1220123767852783,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,5,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.195091724395752,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,6,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.28608775138855,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,7,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,8,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,4.106732130050659,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,9,0,0,10,0.7,10.0,True,False,0.5,initial_all_labels,0,1,0,6,CUTOFF,verified,False,False,3.0244357585906982,initial_label_local_verify_time,55.305077,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/000_all_labels_eran_run.log
2,1,2,0,0,10,0.7,10.0,True,False,0.5,single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,22.252814,rerun_attempt_runtime,22.252814,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/001_adv_label_2_eran_run.log
2,1,2,0,0,10,0.7,72000.0,True,False,0.5,single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,261.430559,rerun_attempt_runtime,261.430559,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/002_adv_label_2_eran_run.log
2,1,7,0,0,10,0.7,10.0,True,False,0.5,single_label_rerun,3,2,1,9,TIME_LIMIT,timeout,True,False,21.950694,rerun_attempt_runtime,21.950694,483.931757,Verified,5,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260407/20260407_091932_run_02_ub_0p7_timeouts_10_10_72000/003_adv_label_7_eran_run.log
